model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,10,0.294118,0.03563493966275074,0.011579689349107688,23.539502916966352,0.11524032146362288,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,11,0.323529,0.030990436612589572,0.006107587882230902,23.430243213724392,0.10996624221786458,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,12,0.352941,0.031509896374437255,0.0030285922642087513,23.7690441940382,0.10837845920032343,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,13,0.382353,0.030470976850741897,0.004977601813953377,24.002276299315376,0.10668290798741135,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,14,0.411765,0.030468312954527288,0.006772379185480156,23.54329230933163,0.10829341290202912,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,15,0.441176,0.028921921201949967,0.003762149616790137,23.88719331894829,0.10339323474138462,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,16,0.470588,0.023756626441833822,0.00699371744784476,23.865177548682706,0.09991907418347531,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,17,0.5,0.022723034710567677,0.0069913548877941975,24.000470177681876,0.09693846848666106,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,18,0.529412,0.023241162524308055,0.003245387706639312,23.743410852713176,0.10144610485035195,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,19,0.558824,0.022729694451104187,0.003809106119443812,22.98900210447801,0.10400622047405701,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,20,0.588235,0.02479288206931458,0.0035012515323996317,23.042188124350677,0.1048965595468608,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,21,0.617647,0.02685873358373958,0.00419315795956831,23.02247795625882,0.10533285779307881,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,22,0.647059,0.03357175204454035,0.009657762756045565,22.95476837422414,0.11247559356629763,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,23,0.676471,0.030474972695063794,0.006815868822003716,22.362979834305655,0.11473459098864514,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,24,0.705882,0.033581075681291456,0.014898003378520418,22.629244252643915,0.11487035163975601,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,25,0.735294,0.03461599936066491,0.013742844353308746,22.19507845174352,0.12257907314130603,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,26,0.764706,0.031507232478222645,0.001915385837804169,22.560266656011084,0.1156712084077572,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,27,0.794118,0.05889208556434641,0.013736944633583135,19.093449479208292,0.16142502036037976,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,28,0.823529,0.06302911638562561,0.01834181260766708,19.254167665627747,0.16238038633711097,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,29,0.852941,0.06715815551826101,0.011004687457018368,18.871773355710058,0.16820803484831734,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,30,0.882353,0.0836916273741975,0.014905863582594407,15.898645408774874,0.20327271573265687,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,31,0.911765,0.10331921468339593,0.013941576617568336,14.156986067822796,0.23432568668505555,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,32,0.941176,0.10899597751671594,0.00879748407599873,13.912760062867951,0.23926527682524612,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,33,0.970588,0.107967713577879,0.014817806260057836,13.920047150963,0.24024277798307478,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,wrong,cv_last,0.1,34,1.0,0.11208876102187057,0.009907966531839457,13.73782333040305,0.24129248893130867,5,False,1936,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_wrong.json,
