model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,14,0.411765,0.032,0.013623509092741121,22.0048,0.1206319440209757,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,15,0.441176,0.0376,0.012547509713086496,20.761599999999998,0.13174459804914415,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,16,0.470588,0.06,0.014085453489327208,18.904,0.161562383380441,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,17,0.5,0.0656,0.017636326148038884,18.2288,0.1681245368871221,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,18,0.529412,0.86,0.024657656011875927,1.5848,0.9049891525930656,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,19,0.558824,0.8368,0.01526302722267111,1.6928,0.8903374002551854,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,20,0.588235,0.8128,0.01666613332479969,1.8671999999999997,0.871559197100148,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,21,0.617647,0.7696,0.014880860190190633,2.1936,0.8421809651955285,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,22,0.647059,0.8488,0.017232527382830428,1.716,0.8977738615179465,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,23,0.676471,0.8728,0.02254240448576861,1.5463999999999998,0.9156903541352083,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,24,0.705882,0.9879999999999999,0.004381780460041333,1.0128,0.9938666666666667,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,25,0.735294,0.9879999999999999,0.004381780460041333,1.0128,0.9938666666666667,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,26,0.764706,0.9888,0.003919183588453088,1.016,0.99376,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,27,0.794118,0.9896,0.00542586398650022,1.0168,0.9941142857142857,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,28,0.823529,0.9896,0.00542586398650022,1.0184000000000002,0.9940888888888889,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,29,0.852941,0.9896,0.00542586398650022,1.02,0.9942,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,30,0.882353,0.9896,0.00542586398650022,1.0112,0.9946666666666667,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,31,0.911765,0.9888,0.006400000000000006,1.0128,0.9942,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,32,0.941176,0.9896,0.00542586398650022,1.012,0.9945999999999999,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,33,0.970588,0.9896,0.00542586398650022,1.0135999999999998,0.9945333333333333,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,ordinal,k1,1,all,expected,0.1,34,1.0,0.9904,0.00542586398650022,1.0128,0.9949333333333332,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,0,0.0,0.0304,0.0019595917942265423,22.3104,0.11342337895686505,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,1,0.029412,0.0184,0.006499230723708768,25.489600000000003,0.08908674360992405,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,2,0.058824,0.0216,0.01352922762023021,24.522399999999998,0.09479551191018394,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,3,0.088235,0.02,0.00839047078536121,24.7248,0.09330058040909009,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,4,0.117647,0.024,0.007999999999999998,24.989600000000003,0.0932364670822762,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,5,0.147059,0.024800000000000003,0.008541662601625049,24.933600000000002,0.0925344952757301,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,6,0.176471,0.0208,0.007756287771866127,24.8776,0.09296102104928611,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,7,0.205882,0.025599999999999994,0.014664242223858688,23.875999999999998,0.10128125301159038,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,8,0.235294,0.0256,0.013047605144240072,23.950400000000002,0.10106065417569281,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,9,0.264706,0.023200000000000002,0.02030172406471923,23.7192,0.09961048499704646,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,10,0.294118,0.0216,0.012026637102698327,23.9264,0.09947538775673288,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,11,0.323529,0.022399999999999996,0.013047605144240072,24.1104,0.09691533044185266,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,12,0.352941,0.028000000000000004,0.013623509092741121,23.936799999999998,0.10354561046206871,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,13,0.382353,0.0344,0.0082365041127896,22.3344,0.11720245879753736,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,14,0.411765,0.032799999999999996,0.010552724766618334,21.948,0.11882213519078404,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,15,0.441176,0.044,0.014310835055998655,20.6664,0.13438683181599553,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,16,0.470588,0.0528,0.015879546593023368,19.0368,0.15445959181535307,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,17,0.5,0.0656,0.018347751905887544,18.32,0.16738226696808703,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,18,0.529412,0.8624,0.020015993605114905,1.6248,0.906391115512168,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,19,0.558824,0.8343999999999999,0.01985547783358536,1.748,0.8884934156407123,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,20,0.588235,0.8160000000000001,0.011027239001672138,1.8776,0.8729975908991324,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,21,0.617647,0.8,0.018417383093154105,2.0744000000000002,0.8607697486556647,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,22,0.647059,0.8784000000000001,0.020645580640902324,1.5416,0.9179017666551876,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,23,0.676471,0.8976000000000001,0.02285257097133714,1.4144,0.9316121936886642,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,24,0.705882,0.9911999999999999,0.005306599664568644,1.0096,0.9954666666666666,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,25,0.735294,0.9904,0.004079215610874231,1.0112,0.9949333333333333,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,26,0.764706,0.992,0.004381780460041333,1.0128,0.9954266666666667,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,27,0.794118,0.9928000000000001,0.003919183588453089,1.0088,0.9961333333333332,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,28,0.823529,0.9928000000000001,0.003919183588453089,1.0104000000000002,0.9959333333333333,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,29,0.852941,0.9928000000000001,0.003919183588453089,1.0096,0.9960000000000001,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,30,0.882353,0.992,0.0025298221281347057,1.008,0.9960000000000001,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,31,0.911765,0.9928000000000001,0.003919183588453089,1.0072,0.9963999999999998,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,32,0.941176,0.9928000000000001,0.0016000000000000014,1.0072,0.9964000000000001,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,33,0.970588,0.9928000000000001,0.003919183588453089,1.0072,0.9963999999999998,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,FVQ,semantic,FVQ,1,all,expected,0.1,34,1.0,0.9936,0.0032000000000000028,1.0064,0.9968,5,False,1250,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,0,0.0,0.025,0.0,23.584333333333333,0.1017977857939828,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,1,0.029412,0.02266666666666667,0.00402768199119819,25.335666666666665,0.09477808027353347,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,2,0.058824,0.027333333333333338,0.004898979485566357,24.092333333333336,0.10307413474422164,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,3,0.088235,0.022000000000000002,0.0077746025264604,24.184333333333335,0.09811270732128216,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,4,0.117647,0.026000000000000002,0.00501109879279097,24.169333333333334,0.10159076937333363,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,5,0.147059,0.025,0.0031622776601683785,24.481333333333332,0.09989984262980003,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,6,0.176471,0.023333333333333334,0.003944053188733077,24.802,0.09615010977534683,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,7,0.205882,0.027000000000000003,0.002867441755680876,24.519666666666666,0.10039202091355943,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,8,0.235294,0.025,0.00408248290463863,24.851333333333333,0.09866765767044786,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,9,0.264706,0.026666666666666665,0.004216370213557839,24.065333333333335,0.10236809045393995,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,10,0.294118,0.028333333333333332,0.005577733510227169,24.462333333333333,0.10199971134188493,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,11,0.323529,0.027333333333333338,0.006463573143221773,24.466666666666665,0.10002459650156612,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,12,0.352941,0.022666666666666665,0.005637178175095923,24.49133333333333,0.09706748481983543,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,13,0.382353,0.04033333333333334,0.004642796092394706,21.28,0.13107801613923925,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,14,0.411765,0.06999999999999999,0.008232726023485643,18.339,0.17557665772234438,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,15,0.441176,0.07,0.007673909622147558,18.387333333333334,0.17522563234338362,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,16,0.470588,0.06633333333333333,0.013719410418171119,18.830000000000002,0.16803014149177525,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,17,0.5,0.07233333333333333,0.012183777921664708,18.024333333333335,0.17662973989859085,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,18,0.529412,0.5373333333333334,0.016418147141366322,3.7093333333333334,0.6730861461692902,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,10,5,IVQ,ordinal,k2,2,all,expected,0.1,19,0.558824,0.522,0.01575506973079529,3.866666666666667,0.6608279500891847,5,False,3000,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_10k_5u/probe_fits_ref.json,
