model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,6,0.176471,0.0524,0.002332380757938119,20.1156,0.14604196726949623,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,7,0.205882,0.06,0.007483314773547886,18.538,0.1626425235285356,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,8,0.235294,0.0612,0.008158431221748457,18.8804,0.16072238780609643,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,9,0.264706,0.057600000000000005,0.002939387691339814,19.5728,0.15475950426946938,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,10,0.294118,0.0528,0.004118252056394801,20.075200000000002,0.14659270149417153,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,11,0.323529,0.05439999999999999,0.008616263691415207,19.787600000000005,0.14945511780806914,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,12,0.352941,0.058399999999999994,0.008522910301065008,19.3408,0.15312809282911644,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,13,0.382353,0.06920000000000001,0.009516301802696256,17.5712,0.17496858056299808,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,14,0.411765,0.08360000000000001,0.012547509713086498,17.214800000000004,0.19070793646543163,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,semantic,FVQ,1,all,expected,0.1,15,0.441176,0.0988,0.011906300852909774,15.826400000000001,0.21517317258558313,5,False,2500,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
